timestamp_utc,soc,fracsec,idcode,stat_hex,crc_ok,frequency_hz,rocof_hz_s,frame_bytes,PZR.AI_mag,PZR.AI_angle_deg,PZR.BV_mag,PZR.BV_angle_deg,PZR.CI_mag,PZR.CI_angle_deg,PZR.AV_mag,PZR.AV_angle_deg,PZR.BI_mag,PZR.BI_angle_deg,PZR.CV_mag,PZR.CV_angle_deg,ANA1,ANA2,ANA3,digital_hex
2026-07-08T11:39:31.2Z,1783510771,200000,1,0x0000,true,59.999775,0.000052,88,54.989769,106.455540,74.997391,-143.820684,65.023445,-36.957576,59.982609,-108.836059,80.005035,-180.000005,74.996231,-180.000005,0.000000,0.000000,0.000000,0x0000
2026-07-08T11:39:31.233333Z,1783510771,233333,1,0x0000,true,59.996483,-0.000110,88,59.999027,142.892489,80.008255,-108.598655,70.036507,-1.200366,64.991249,-73.377275,84.994469,-144.566336,79.982056,-144.787074,0.000000,0.000000,0.000000,0x0001
2026-07-08T11:39:31.266666Z,1783510771,266666,1,0x0000,true,59.991035,-0.000182,88,64.990898,178.644568,85.001587,-73.387937,75.030663,34.487719,69.976700,-37.808447,90.008736,-109.081960,84.987701,-108.959569,0.000000,0.000000,0.000000,0x0002
2026-07-08T11:39:31.3Z,1783510771,300000,1,0x0000,true,60.015686,0.000822,88,69.990479,-180.000005,90.007851,-38.327419,80.020981,70.527850,74.964592,-2.294465,95.016312,-73.406290,89.986488,-73.002202,0.000000,0.000000,0.000000,0x0003
2026-07-08T11:39:31.333333Z,1783510771,333333,1,0x0000,true,60.001247,-0.000481,88,74.975555,-144.714906,95.006119,-1.642003,85.036972,106.711597,79.954285,33.575178,50.000000,-37.808143,94.974007,-36.163960,0.000000,0.000000,0.000000,0x0004
2026-07-08T11:39:31.366666Z,1783510771,366666,1,0x0000,true,60.010101,0.000295,88,79.962875,-109.171428,50.000000,34.272755,90.025528,141.941371,84.947807,69.784166,54.995075,-2.145298,99.984764,-0.068457,0.000000,0.000000,0.000000,0x0005
2026-07-08T11:39:31.4Z,1783510771,400000,1,0x0000,true,59.992252,-0.000595,88,84.976532,-72.252111,54.987495,70.306880,95.031242,177.566791,89.943016,105.138270,60.009003,33.758500,50.000000,36.393840,0.000000,0.000000,0.000000,0x0006
2026-07-08T11:39:31.433333Z,1783510771,433333,1,0x0000,true,59.993126,0.000029,88,89.964615,-35.950451,59.994381,105.787056,50.000000,-180.000005,94.940460,141.389396,65.013527,70.707894,55.000324,72.441260,0.000000,0.000000,0.000000,0x0007
2026-07-08T11:39:31.466666Z,1783510771,466666,1,0x0000,true,60.008602,0.000516,88,94.968758,0.964670,64.997742,140.834170,55.001003,-143.663371,99.949486,176.796250,70.010956,107.599412,60.015938,108.376128,0.000000,0.000000,0.000000,0x0008
2026-07-08T11:39:31.5Z,1783510771,500000,1,0x0000,true,60.000633,-0.000266,88,99.957176,37.498541,69.984306,176.188514,60.003662,-106.721323,50.000000,-180.000005,75.024612,143.914654,65.018982,144.112593,0.000000,0.000000,0.000000,0x0009
2026-07-08T11:39:31.533333Z,1783510771,533333,1,0x0000,true,60.011578,0.000365,88,50.000000,74.107833,74.985420,-180.000005,64.992546,-71.201689,55.013908,-144.500015,80.027321,179.478534,70.023315,179.158717,0.000000,0.000000,0.000000,0x000A
2026-07-08T11:39:31.566666Z,1783510771,566666,1,0x0000,true,59.984215,-0.000912,88,54.984886,110.850309,79.987617,-143.328050,70.001122,-35.954133,60.007332,-109.132681,85.015457,-180.000005,75.030014,-180.000005,0.000000,0.000000,0.000000,0x000B
2026-07-08T11:39:31.6Z,1783510771,600000,1,0x0000,true,60.002243,0.000601,88,59.993793,147.451039,84.985619,-108.222360,74.985855,0.206242,65.022293,-73.601681,90.016197,-143.981440,80.034744,-144.840227,0.000000,0.000000,0.000000,0x000C
2026-07-08T11:39:31.633333Z,1783510771,633333,1,0x0000,true,59.988701,-0.000451,88,64.998558,-180.000005,89.994133,-72.723995,79.981308,35.492036,70.017014,-36.825747,95.030022,-108.413714,85.020477,-108.902681,0.000000,0.000000,0.000000,0x000D
2026-07-08T11:39:31.666666Z,1783510771,666666,1,0x0000,true,60.009987,0.000710,88,69.988213,-144.900373,94.993263,-36.645686,84.990028,71.379753,75.002365,-0.480314,50.000000,-71.526335,90.036652,-72.635934,0.000000,0.000000,0.000000,0x000E
2026-07-08T11:39:31.7Z,1783510771,700000,1,0x0000,true,60.015240,0.000175,88,74.992653,-108.633045,99.985062,-0.570817,89.997116,107.135390,80.004044,36.395524,54.988888,-34.651373,95.043205,-36.515602,0.000000,0.000000,0.000000,0x000F
2026-07-08T11:39:31.733333Z,1783510771,733333,1,0x0000,true,60.007584,-0.000255,88,79.995239,-72.716946,50.000000,36.190136,94.984711,143.363895,85.017891,71.977818,59.979671,1.117145,50.000000,0.417646,0.000000,0.000000,0.000000,0x0000
2026-07-08T11:39:31.766666Z,1783510771,766666,1,0x0000,true,59.988720,-0.000629,88,84.982300,-36.034213,54.993977,71.526813,99.986412,179.355303,90.009232,108.516236,64.989624,36.956887,54.992805,37.081903,0.000000,0.000000,0.000000,0x0001
2026-07-08T11:39:31.8Z,1783510771,800000,1,0x0000,true,59.996250,0.000251,88,89.971672,0.565405,59.997887,107.096690,50.000000,-180.000005,95.016693,144.472380,70.002419,72.609706,59.995876,73.873981,0.000000,0.000000,0.000000,0x0002
2026-07-08T11:39:31.833333Z,1783510771,833333,1,0x0000,true,60.015141,0.000630,88,94.972572,36.177251,64.992462,143.905146,54.992462,-143.613484,50.000000,-180.000005,74.989723,108.084868,64.980103,110.180070,0.000000,0.000000,0.000000,0x0003
2026-07-08T11:39:31.866666Z,1783510771,866666,1,0x0000,true,60.012833,-0.000077,88,99.957970,72.275668,70.002419,-180.000005,59.983452,-107.572768,55.008606,-143.810193,79.981682,144.499605,69.982712,145.508929,0.000000,0.000000,0.000000,0x0004
2026-07-08T11:39:31.9Z,1783510771,900000,1,0x0000,true,60.009991,-0.000095,88,50.000000,107.931401,74.985985,-143.840041,64.987656,-71.350028,60.008080,-108.214669,84.977776,-180.000005,74.982574,-180.000005,0.000000,0.000000,0.000000,0x0005
2026-07-08T11:39:31.933333Z,1783510771,933333,1,0x0000,true,60.009140,-0.000028,88,55.012562,143.895229,79.989380,-107.611994,69.983871,-35.832374,65.018517,-72.664142,89.967163,-143.113391,79.981628,-143.965935,0.000000,0.000000,0.000000,0x0006
2026-07-08T11:39:31.966666Z,1783510771,966666,1,0x0000,true,60.015507,0.000212,88,59.996521,179.216405,85.005592,-70.824929,74.999153,-0.177631,70.012642,-36.111968,94.958290,-107.982873,84.987541,-107.809407,0.000000,0.000000,0.000000,0x0007
2026-07-08T11:39:32Z,1783510772,0,1,0x0000,true,60.002892,-0.000421,88,64.996895,-180.000005,90.002464,-34.924977,79.996056,36.742794,75.005539,0.108966,99.954979,-71.552809,89.978722,-72.408673,0.000000,0.000000,0.000000,0x0008
2026-07-08T11:39:32.033333Z,1783510772,33333,1,0x0000,true,60.014740,0.000395,88,69.981339,-144.899963,95.009041,0.589880,85.008835,73.283019,79.994263,36.598541,50.000000,-34.760670,94.980598,-37.355906,0.000000,0.000000,0.000000,0x0009
2026-07-08T11:39:32.066666Z,1783510772,66666,1,0x0000,true,59.996487,-0.000608,88,74.984261,-108.208604,99.996910,36.276330,89.999886,110.001132,85.010841,73.210284,54.991131,1.268445,99.967239,-1.204391,0.000000,0.000000,0.000000,0x000A
2026-07-08T11:39:32.1Z,1783510772,100000,1,0x0000,true,60.007057,0.000352,88,79.995178,-72.288830,50.000000,71.774339,94.997566,145.338571,90.004074,109.730636,59.994404,38.117179,50.000000,35.380424,0.000000,0.000000,0.000000,0x000B
2026-07-08T11:39:32.133333Z,1783510772,133333,1,0x0000,true,59.999931,-0.000238,88,85.004974,-36.147338,54.996197,107.380819,50.000000,-180.000005,95.003395,145.440573,64.985641,73.568330,54.999401,70.838508,0.000000,0.000000,0.000000,0x000C
2026-07-08T11:39:32.166666Z,1783510772,166666,1,0x0000,true,60.011272,0.000378,88,90.000443,0.116611,60.002167,142.472050,55.013802,-143.076139,50.000000,-180.000005,69.978302,110.313955,59.990524,106.840872,0.000000,0.000000,0.000000,0x000D
2026-07-08T11:39:32.2Z,1783510772,200000,1,0x0000,true,60.006618,-0.000155,88,95.010902,35.569743,65.008064,179.176762,60.008308,-106.225192,54.989189,-143.929626,74.964760,146.535766,64.994797,143.562954,0.000000,0.000000,0.000000,0x000E
2026-07-08T11:39:32.233333Z,1783510772,233333,1,0x0000,true,59.988968,-0.000588,88,50.000000,72.422907,70.000145,-180.000005,64.994293,-70.259376,59.982483,-108.226676,79.965202,-180.000005,69.999855,-180.000005,0.000000,0.000000,0.000000,0x000F
2026-07-08T11:39:32.266666Z,1783510772,266666,1,0x0000,true,59.984653,-0.000144,88,54.992981,108.881063,74.988899,-144.108044,70.005592,-33.717229,64.983231,-72.829966,84.957611,-144.626141,74.994179,-143.552572,0.000000,0.000000,0.000000,0x0000
2026-07-08T11:39:32.3Z,1783510772,300000,1,0x0000,true,60.010326,0.000856,88,59.996796,145.407187,79.974289,-108.841482,74.990608,3.134419,69.989578,-37.628981,89.967087,-109.014416,79.999283,-108.243759,0.000000,0.000000,0.000000,0x0001
2026-07-08T11:39:32.333333Z,1783510772,333333,1,0x0000,true,59.991245,-0.000636,88,64.998360,-180.000005,84.987740,-72.264535,79.993477,38.898450,74.983932,-1.179099,94.966766,-73.012810,85.002365,-72.044214,0.000000,0.000000,0.000000,0x0002
2026-07-08T11:39:32.366666Z,1783510772,366666,1,0x0000,true,59.997631,0.000213,88,69.989815,-144.423831,89.978088,-36.802835,84.994896,75.359758,79.983543,34.127269,99.958878,-36.151604,89.996887,-36.249409,0.000000,0.000000,0.000000,0x0003
2026-07-08T11:39:32.4Z,1783510772,400000,1,0x0000,true,59.988819,-0.000294,88,74.995743,-108.576976,94.979355,-1.341252,89.990662,112.173290,84.997147,70.044649,50.000000,0.265230,94.980583,0.354756,0.000000,0.000000,0.000000,0x0004
2026-07-08T11:39:32.433333Z,1783510772,433333,1,0x0000,true,59.989449,0.000021,88,80.008469,-72.045320,99.977379,34.482231,94.977798,147.725804,89.987816,106.924856,55.014503,37.024786,99.978203,37.035683,0.000000,0.000000,0.000000,0x0005
2026-07-08T11:39:32.466666Z,1783510772,466666,1,0x0000,true,60.001995,0.000418,88,85.020218,-35.190992,50.000000,70.998382,99.983727,-180.000005,95.004158,142.267130,60.022335,72.354468,50.000000,73.074124,0.000000,0.000000,0.000000,0x0006
2026-07-08T11:39:32.5Z,1783510772,500000,1,0x0000,true,59.984505,-0.000583,88,90.026314,1.562152,54.986576,107.457823,50.000000,-144.531024,50.000000,178.077143,65.035400,107.681996,54.999035,109.806930,0.000000,0.000000,0.000000,0x0007
2026-07-08T11:39:32.533333Z,1783510772,533333,1,0x0000,true,59.999725,0.000507,88,95.019836,36.875631,59.994385,142.587753,54.989277,-109.354108,55.002182,-180.000005,70.040916,143.175750,60.012703,145.232662,0.000000,0.000000,0.000000,0x0008
2026-07-08T11:39:32.566666Z,1783510772,566666,1,0x0000,true,59.993492,-0.000208,88,50.000000,73.157883,65.008202,179.162487,59.982906,-74.113310,60.012600,-143.466771,75.056915,178.989738,65.015366,-180.000005,0.000000,0.000000,0.000000,0x0009
2026-07-08T11:39:32.6Z,1783510772,600000,1,0x0000,true,60.012936,0.000648,88,54.989979,108.349599,70.021416,-180.000005,64.977448,-37.723347,64.996475,-107.533125,80.059006,-180.000005,70.022675,-143.317217,0.000000,0.000000,0.000000,0x000A
2026-07-08T11:39:32.633333Z,1783510772,633333,1,0x0000,true,59.996288,-0.000555,88,59.977852,145.005353,75.019882,-143.683193,69.983322,-1.007389,69.999496,-72.476981,85.044899,-144.187657,75.034424,-107.116511,0.000000,0.000000,0.000000,0x000B
2026-07-08T11:39:32.666666Z,1783510772,666666,1,0x0000,true,60.000507,0.000141,88,64.972740,-180.000005,80.023003,-107.241415,74.977394,34.095386,74.999039,-35.882259,90.060043,-108.996459,80.045647,-71.429244,0.000000,0.000000,0.000000,0x000C
2026-07-08T11:39:32.7Z,1783510772,700000,1,0x0000,true,60.016033,0.000518,88,69.969116,-143.643960,85.007774,-70.839266,79.980904,69.906570,80.001122,1.006109,95.076569,-72.058434,85.056763,-36.288057,0.000000,0.000000,0.000000,0x000D
