pmu_name,timestamp_utc,soc,fracsec,idcode,stat_hex,crc_ok,frequency_hz,rocof_hz_s,mw,mvar,digital_hex,frame_bytes,va_mag,va_angle_deg,vb_mag,vb_angle_deg,vc_mag,vc_angle_deg,ia_mag,ia_angle_deg
PMU.001,2026-07-09T06:10:14.366666Z,1783577414,366666,1,0x0000,true,60.009148,0.000358,0.000000,0.000000,0x000B,88,50.000000,-0.966178,64.995522,109.762871,84.960587,176.626221,95.042473,35.164757
PMU.001,2026-07-09T06:10:14.4Z,1783577414,400000,1,0x0000,true,60.001507,-0.000255,0.000000,0.000000,0x000C,88,54.997562,34.672421,69.991356,146.004791,89.972725,-180.000000,50.000000,70.504929
PMU.001,2026-07-09T06:10:14.433333Z,1783577414,433333,1,0x0000,true,59.999485,-0.000067,0.000000,0.000000,0x000D,88,60.013992,70.475739,75.003670,-180.000000,94.986504,-143.506989,55.002621,106.290466
PMU.001,2026-07-09T06:10:14.466666Z,1783577414,466666,1,0x0000,true,60.009705,0.000341,0.000000,0.000000,0x000E,88,65.019562,106.929115,79.989349,-144.572586,99.993111,-108.380432,60.009579,142.801956
PMU.001,2026-07-09T06:10:14.5Z,1783577414,500000,1,0x0000,true,60.014927,0.000174,0.000000,0.000000,0x000F,88,70.015465,142.522476,84.975716,-108.425438,50.000000,-71.684059,65.012016,178.860748
PMU.001,2026-07-09T06:10:14.533333Z,1783577414,533333,1,0x0000,true,59.988457,-0.000882,0.000000,0.000000,0x0000,88,75.030396,178.398712,89.970505,-72.566574,55.003654,-36.505047,69.999435,-180.000000
PMU.001,2026-07-09T06:10:14.566666Z,1783577414,566666,1,0x0000,true,59.999432,0.000366,0.000000,0.000000,0x0001,88,80.022758,-180.000000,94.956161,-37.428944,60.019020,-0.643387,75.014816,-143.995148
PMU.001,2026-07-09T06:10:14.6Z,1783577414,600000,1,0x0000,true,59.986755,-0.000423,0.000000,0.000000,0x0002,88,85.027763,-143.862946,99.964516,-1.718946,65.035378,34.485733,80.010269,-107.338638
PMU.001,2026-07-09T06:10:14.633333Z,1783577414,633333,1,0x0000,true,60.006302,0.000652,0.000000,0.000000,0x0003,88,90.025414,-107.076813,50.000000,34.317978,70.035255,70.013237,85.021538,-70.961494
PMU.001,2026-07-09T06:10:14.666666Z,1783577414,666666,1,0x0000,true,60.010048,0.000125,0.000000,0.000000,0x0004,88,95.034225,-71.279099,55.015320,71.256004,75.042671,106.293739,90.030693,-35.339504
PMU.001,2026-07-09T06:10:14.7Z,1783577414,700000,1,0x0000,true,59.986309,-0.000791,0.000000,0.000000,0x0005,88,50.000000,-34.502930,60.000145,107.438644,80.041298,142.298492,95.031219,0.573912
PMU.001,2026-07-09T06:10:14.733333Z,1783577414,733333,1,0x0000,true,59.986847,0.000018,0.000000,0.000000,0x0006,88,55.011070,1.804093,64.985085,144.006897,85.034851,177.849258,50.000000,37.075611
PMU.001,2026-07-09T06:10:14.766666Z,1783577414,766666,1,0x0000,true,59.998089,0.000375,0.000000,0.000000,0x0007,88,60.015224,38.080807,69.986839,-180.000000,90.018578,-180.000000,54.994156,72.658081
PMU.001,2026-07-09T06:10:14.8Z,1783577414,800000,1,0x0000,true,60.012798,0.000490,0.000000,0.000000,0x0008,88,65.030724,74.213615,74.988014,-144.817032,95.015320,-143.435989,60.008556,108.456268
PMU.001,2026-07-09T06:10:14.833333Z,1783577414,833333,1,0x0000,true,60.012424,-0.000012,0.000000,0.000000,0x0009,88,70.018440,110.581604,79.977684,-108.517639,50.000000,-106.764450,65.005531,143.839691
PMU.001,2026-07-09T06:10:14.866666Z,1783577414,866666,1,0x0000,true,59.994450,-0.000599,0.000000,0.000000,0x000A,88,75.004684,146.538040,84.974342,-72.635643,54.983593,-70.784233,69.995682,179.460678
PMU.001,2026-07-09T06:10:14.9Z,1783577414,900000,1,0x0000,true,60.013470,0.000634,0.000000,0.000000,0x000B,88,80.009453,-180.000000,89.968033,-36.378799,59.988808,-34.944492,74.987892,-180.000000
PMU.001,2026-07-09T06:10:14.933333Z,1783577414,933333,1,0x0000,true,59.996826,-0.000555,0.000000,0.000000,0x000C,88,85.007095,-144.785797,94.980148,0.040657,64.980301,1.446872,79.974663,-144.712769
PMU.001,2026-07-09T06:10:14.966666Z,1783577414,966666,1,0x0000,true,60.010040,0.000440,0.000000,0.000000,0x000D,88,89.995674,-109.198891,99.966835,36.538216,69.965172,37.247562,84.971870,-108.727303
PMU.001,2026-07-09T06:10:15Z,1783577415,0,1,0x0000,true,59.986118,-0.000797,0.000000,0.000000,0x000E,88,94.986099,-74.090347,50.000000,71.943962,74.955719,74.016907,89.957329,-72.131996
PMU.001,2026-07-09T06:10:15.033333Z,1783577415,33333,1,0x0000,true,60.004707,0.000620,0.000000,0.000000,0x000F,88,99.993080,-37.447540,55.000431,108.858971,79.959503,110.647247,94.964851,-37.015640
PMU.001,2026-07-09T06:10:15.066666Z,1783577415,66666,1,0x0000,true,60.014683,0.000333,0.000000,0.000000,0x0000,88,50.000000,-1.978846,60.002556,144.135971,84.962776,146.978683,99.963287,-0.253694
PMU.001,2026-07-09T06:10:15.1Z,1783577415,100000,1,0x0000,true,60.006599,-0.000269,0.000000,0.000000,0x0001,88,54.992126,33.074970,64.989975,-180.000000,89.954369,-180.000000,50.000000,35.847637
PMU.001,2026-07-09T06:10:15.133333Z,1783577415,133333,1,0x0000,true,60.015110,0.000284,0.000000,0.000000,0x0002,88,59.987434,68.994446,69.983727,-144.063614,94.949265,-144.254684,55.002289,71.038895
PMU.001,2026-07-09T06:10:15.166666Z,1783577415,166666,1,0x0000,true,59.994892,-0.000674,0.000000,0.000000,0x0003,88,64.972580,104.386147,74.967888,-108.471245,99.941795,-109.053474,60.014091,107.755371
PMU.001,2026-07-09T06:10:15.2Z,1783577415,200000,1,0x0000,true,60.016502,0.000720,0.000000,0.000000,0x0004,88,69.985336,141.056229,79.964363,-72.391533,50.000000,-73.153221,65.011452,143.454819
PMU.001,2026-07-09T06:10:15.233333Z,1783577415,233333,1,0x0000,true,59.989609,-0.000896,0.000000,0.000000,0x0005,88,74.983421,177.975967,84.961342,-37.311146,54.990833,-38.074173,70.015022,179.992828
PMU.001,2026-07-09T06:10:15.266666Z,1783577415,266666,1,0x0000,true,59.998058,0.000282,0.000000,0.000000,0x0006,88,79.977478,-180.000000,89.951950,-1.565358,59.977119,-2.366622,75.030037,-180.000000
PMU.001,2026-07-09T06:10:15.3Z,1783577415,300000,1,0x0000,true,60.010509,0.000415,0.000000,0.000000,0x0007,88,84.992859,-143.746658,94.962051,33.983540,64.976929,33.976772,80.045593,-144.558365
PMU.001,2026-07-09T06:10:15.333333Z,1783577415,333333,1,0x0000,true,60.015396,0.000163,0.000000,0.000000,0x0008,88,89.994011,-108.515770,99.978714,70.845909,69.983246,70.346863,85.034370,-107.862282
PMU.001,2026-07-09T06:10:15.366666Z,1783577415,366666,1,0x0000,true,60.015999,0.000020,0.000000,0.000000,0x0009,88,95.003326,-72.592972,50.000000,107.516754,74.991470,105.432098,90.040741,-72.288727
PMU.001,2026-07-09T06:10:15.4Z,1783577415,400000,1,0x0000,true,60.002575,-0.000447,0.000000,0.000000,0x000A,88,50.000000,-36.945980,55.015999,144.269730,79.976799,142.058472,95.045860,-35.734398
PMU.001,2026-07-09T06:10:15.433333Z,1783577415,433333,1,0x0000,true,59.991264,-0.000377,0.000000,0.000000,0x000B,88,55.007992,-0.510435,60.017395,-180.000000,84.992477,177.656082,50.000000,0.200526
PMU.001,2026-07-09T06:10:15.466666Z,1783577415,466666,1,0x0000,true,59.997063,0.000193,0.000000,0.000000,0x000C,88,60.014236,35.887104,65.002876,-144.100800,89.995056,-180.000000,54.984852,35.347542
PMU.001,2026-07-09T06:10:15.5Z,1783577415,500000,1,0x0000,true,60.010727,0.000455,0.000000,0.000000,0x000D,88,65.024277,71.186249,70.005104,-108.456673,95.004929,-143.860489,59.991180,70.686836
PMU.001,2026-07-09T06:10:15.533333Z,1783577415,533333,1,0x0000,true,59.984829,-0.000863,0.000000,0.000000,0x000E,88,70.010521,106.877014,75.014511,-73.237091,50.000000,-108.695930,65.002365,106.722885
PMU.001,2026-07-09T06:10:15.566666Z,1783577415,566666,1,0x0000,true,60.013695,0.000962,0.000000,0.000000,0x000F,88,75.009544,143.643326,80.027016,-37.126724,54.988064,-72.782288,70.007965,142.314682
PMU.001,2026-07-09T06:10:15.6Z,1783577415,600000,1,0x0000,true,60.014194,0.000017,0.000000,0.000000,0x0000,88,80.002785,179.242874,85.021553,-1.986415,59.997704,-36.100365,75.021049,178.882538
PMU.001,2026-07-09T06:10:15.633333Z,1783577415,633333,1,0x0000,true,60.016117,0.000064,0.000000,0.000000,0x0001,88,84.988777,-180.000000,90.030029,33.409595,65.013908,-0.813230,80.035011,-180.000000
PMU.001,2026-07-09T06:10:15.666666Z,1783577415,666666,1,0x0000,true,60.009319,-0.000227,0.000000,0.000000,0x0002,88,89.978455,-143.708252,95.028122,69.232964,70.019447,35.184177,85.028404,-144.943741
PMU.001,2026-07-09T06:10:15.7Z,1783577415,700000,1,0x0000,true,60.014904,0.000186,0.000000,0.000000,0x0003,88,94.990715,-108.139725,50.000000,106.037689,75.016113,70.841370,90.019455,-108.747231
PMU.001,2026-07-09T06:10:15.733333Z,1783577415,733333,1,0x0000,true,59.989712,-0.000840,0.000000,0.000000,0x0004,88,99.993942,-71.205948,54.999805,142.952286,80.002930,106.176476,95.010269,-72.838425
PMU.001,2026-07-09T06:10:15.766666Z,1783577415,766666,1,0x0000,true,60.003357,0.000455,0.000000,0.000000,0x0005,88,50.000000,-35.353210,60.016354,178.912964,84.995956,142.077179,99.995369,-36.921680
PMU.001,2026-07-09T06:10:15.8Z,1783577415,800000,1,0x0000,true,59.999863,-0.000116,0.000000,0.000000,0x0006,88,55.009663,0.907942,65.006996,-180.000000,89.989746,178.512436,50.000000,-0.410948
PMU.001,2026-07-09T06:10:15.833333Z,1783577415,833333,1,0x0000,true,59.986366,-0.000450,0.000000,0.000000,0x0007,88,59.996239,37.046867,70.019516,-143.053925,95.005920,-180.000000,54.987026,34.940647
PMU.001,2026-07-09T06:10:15.866666Z,1783577415,866666,1,0x0000,true,60.002728,0.000545,0.000000,0.000000,0x0008,88,65.012306,73.433159,75.013733,-106.110069,50.000000,-144.894089,59.976826,71.720604
PMU.001,2026-07-09T06:10:15.9Z,1783577415,900000,1,0x0000,true,60.007626,0.000163,0.000000,0.000000,0x0009,88,70.015175,109.854301,80.017372,-69.430603,54.989716,-108.787453,64.968971,107.241058
PMU.001,2026-07-09T06:10:15.933333Z,1783577415,933333,1,0x0000,true,59.987358,-0.000676,0.000000,0.000000,0x000A,88,75.017624,145.401733,85.016525,-33.681957,59.996777,-72.214645,69.967789,143.878967
PMU.001,2026-07-09T06:10:15.966666Z,1783577415,966666,1,0x0000,true,59.990772,0.000114,0.000000,0.000000,0x000B,88,80.030945,-180.000000,90.013962,2.123805,64.993622,-36.617607,74.977699,179.240082
PMU.001,2026-07-09T06:10:16Z,1783577416,0,1,0x0000,true,60.014553,0.000793,0.000000,0.000000,0x000C,88,85.031647,-144.137238,95.003548,38.888954,69.982277,0.280844,79.975754,-180.000000
PMU.001,2026-07-09T06:10:16.033333Z,1783577416,33333,1,0x0000,true,59.998344,-0.000540,0.000000,0.000000,0x000D,88,90.034164,-107.500084,50.000000,74.502022,74.993164,36.558376,84.984352,-143.253143
PMU.001,2026-07-09T06:10:16.066666Z,1783577416,66666,1,0x0000,true,60.003357,0.000167,0.000000,0.000000,0x000E,88,95.046417,-70.753929,55.013943,111.454620,79.999146,73.025803,89.981224,-107.325920
PMU.001,2026-07-09T06:10:16.1Z,1783577416,100000,1,0x0000,true,60.005146,0.000060,0.000000,0.000000,0x000F,88,50.000000,-34.792427,60.000446,147.748947,85.006409,108.094772,94.992622,-71.718094
PMU.001,2026-07-09T06:10:16.133333Z,1783577416,133333,1,0x0000,true,60.008690,0.000118,0.000000,0.000000,0x0000,88,54.985210,1.846244,64.990501,-180.000000,90.014206,143.492996,99.995659,-35.957268
PMU.001,2026-07-09T06:10:16.166666Z,1783577416,166666,1,0x0000,true,60.012596,0.000130,0.000000,0.000000,0x0001,88,59.996704,37.768288,69.992104,-143.380280,95.005630,179.896591,50.000000,-0.399804
PMU.001,2026-07-09T06:10:16.2Z,1783577416,200000,1,0x0000,true,59.984989,-0.000920,0.000000,0.000000,0x0002,88,64.981895,74.511230,74.996819,-107.116615,99.995697,-180.000000,55.001408,36.388664
PMU.001,2026-07-09T06:10:16.233333Z,1783577416,233333,1,0x0000,true,60.009987,0.000833,0.000000,0.000000,0x0003,88,69.970665,110.324921,80.001373,-70.724030,50.000000,-143.798950,59.994247,72.923645
PMU.001,2026-07-09T06:10:16.266666Z,1783577416,266666,1,0x0000,true,60.002140,-0.000262,0.000000,0.000000,0x0004,88,74.966202,146.607529,84.990913,-35.219894,54.997276,-107.513962,64.997635,108.643433
PMU.001,2026-07-09T06:10:16.3Z,1783577416,300000,1,0x0000,true,59.996578,-0.000185,0.000000,0.000000,0x0005,88,79.975113,-180.000000,89.999886,0.648176,59.991867,-72.292511,70.007668,144.128555
PMU.001,2026-07-09T06:10:16.333333Z,1783577416,333333,1,0x0000,true,60.006939,0.000345,0.000000,0.000000,0x0006,88,84.978500,-144.114975,95.005478,37.156925,65.005173,-37.007301,74.991302,179.929077
PMU.001,2026-07-09T06:10:16.366666Z,1783577416,366666,1,0x0000,true,59.994236,-0.000423,0.000000,0.000000,0x0007,88,89.984970,-108.931816,50.000000,72.359077,70.021767,-0.503853,79.996475,-180.000000
PMU.001,2026-07-09T06:10:16.4Z,1783577416,400000,1,0x0000,true,60.001923,0.000256,0.000000,0.000000,0x0008,88,94.980179,-72.060822,55.008610,108.722633,75.029045,36.424789,85.003044,-143.090073
PMU.001,2026-07-09T06:10:16.433333Z,1783577416,433333,1,0x0000,true,60.016544,0.000487,0.000000,0.000000,0x0009,88,99.963791,-36.159000,60.007198,145.627914,80.032127,72.717537,90.008263,-106.886215
PMU.001,2026-07-09T06:10:16.466666Z,1783577416,466666,1,0x0000,true,60.006039,-0.000350,0.000000,0.000000,0x000A,88,50.000000,-0.424639,64.998352,-180.000000,85.045837,108.776894,95.011581,-70.382477
PMU.001,2026-07-09T06:10:16.5Z,1783577416,500000,1,0x0000,true,59.995842,-0.000340,0.000000,0.000000,0x000B,88,55.010063,34.800362,69.981720,-144.589188,90.057808,144.425995,50.000000,-33.778603
PMU.001,2026-07-09T06:10:16.533333Z,1783577416,533333,1,0x0000,true,59.997505,0.000055,0.000000,0.000000,0x000C,88,60.018356,69.870377,74.984924,-108.191765,95.062202,-180.000000,54.986290,1.707229
PMU.001,2026-07-09T06:10:16.566666Z,1783577416,566666,1,0x0000,true,59.983948,-0.000452,0.000000,0.000000,0x000D,88,65.019852,104.987488,79.994995,-72.700455,50.000000,-143.379639,59.994629,38.484795
PMU.001,2026-07-09T06:10:16.6Z,1783577416,600000,1,0x0000,true,60.014153,0.001007,0.000000,0.000000,0x000E,88,70.025673,140.596298,84.995888,-36.417160,55.014225,-106.890640,65.007111,73.650284
PMU.001,2026-07-09T06:10:16.633333Z,1783577416,633333,1,0x0000,true,60.014397,0.000008,0.000000,0.000000,0x000F,88,75.028847,175.654205,89.992332,-0.033373,60.014946,-71.738266,70.021965,109.291214
PMU.001,2026-07-09T06:10:16.666666Z,1783577416,666666,1,0x0000,true,59.996365,-0.000601,0.000000,0.000000,0x0000,88,80.020142,-180.000000,94.986473,35.246243,65.024765,-35.184689,75.012390,144.542450
PMU.001,2026-07-09T06:10:16.7Z,1783577416,700000,1,0x0000,true,59.989685,-0.000223,0.000000,0.000000,0x0001,88,85.026489,-144.567047,99.973969,71.935570,70.026726,0.280567,80.009209,-180.000000
PMU.001,2026-07-09T06:10:16.733333Z,1783577416,733333,1,0x0000,true,59.998276,0.000286,0.000000,0.000000,0x0002,88,90.014191,-109.315590,50.000000,108.156906,75.028900,37.145329,85.007706,-143.958359
PMU.001,2026-07-09T06:10:16.766666Z,1783577416,766666,1,0x0000,true,60.015648,0.000579,0.000000,0.000000,0x0003,88,95.000839,-73.919052,55.014538,144.122147,80.024727,72.802521,90.013687,-108.421928
PMU.001,2026-07-09T06:10:16.8Z,1783577416,800000,1,0x0000,true,59.993366,-0.000743,0.000000,0.000000,0x0004,88,50.000000,-37.229382,60.030853,-180.000000,85.021584,108.786987,95.020355,-72.287025
PMU.001,2026-07-09T06:10:16.833333Z,1783577416,833333,1,0x0000,true,59.992149,-0.000041,0.000000,0.000000,0x0005,88,54.990723,-1.707587,65.024940,-144.127792,90.008774,143.918213,50.000000,-35.373131
PMU.001,2026-07-09T06:10:16.866666Z,1783577416,866666,1,0x0000,true,59.990135,-0.000067,0.000000,0.000000,0x0006,88,59.994190,34.938835,70.027283,-107.812614,95.020027,179.020111,54.999111,-0.177797
PMU.001,2026-07-09T06:10:16.9Z,1783577416,900000,1,0x0000,true,59.997669,0.000251,0.000000,0.000000,0x0007,88,64.981636,71.151840,75.012810,-72.611977,50.000000,-180.000000,59.997162,36.607811
PMU.001,2026-07-09T06:10:16.933333Z,1783577416,933333,1,0x0000,true,60.014523,0.000562,0.000000,0.000000,0x0008,88,69.985321,107.567047,80.016090,-36.901455,54.996754,-143.065536,65.007042,71.968620
PMU.001,2026-07-09T06:10:16.966666Z,1783577416,966666,1,0x0000,true,59.987286,-0.000908,0.000000,0.000000,0x0009,88,74.975204,143.637436,85.000427,-1.215122,60.013214,-107.974243,70.013603,108.837227
PMU.001,2026-07-09T06:10:17Z,1783577417,0,1,0x0000,true,60.004318,0.000568,0.000000,0.000000,0x000A,88,79.988480,178.769287,89.991051,34.233696,65.026573,-72.428322,75.018425,143.960983
PMU.001,2026-07-09T06:10:17.033333Z,1783577417,33333,1,0x0000,true,60.005096,0.000026,0.000000,0.000000,0x000B,88,84.977760,-180.000000,94.996277,69.649406,70.026588,-36.509079,80.022766,179.860245
PMU.001,2026-07-09T06:10:17.066666Z,1783577417,66666,1,0x0000,true,59.992496,-0.000420,0.000000,0.000000,0x000C,88,89.979805,-144.748199,50.000000,105.477493,75.038269,0.326948,85.021233,-180.000000
PMU.001,2026-07-09T06:10:17.1Z,1783577417,100000,1,0x0000,true,60.005348,0.000428,0.000000,0.000000,0x000D,88,94.981781,-109.633591,54.986805,141.839020,80.043579,35.479557,90.036011,-143.108612
PMU.001,2026-07-09T06:10:17.133333Z,1783577417,133333,1,0x0000,true,59.993771,-0.000386,0.000000,0.000000,0x000E,88,99.966797,-72.877480,59.987175,178.410080,85.054436,72.171150,95.050377,-106.212601
PMU.001,2026-07-09T06:10:17.166666Z,1783577417,166666,1,0x0000,true,59.994675,0.000030,0.000000,0.000000,0x000F,88,50.000000,-37.399456,64.992767,-180.000000,90.049393,107.775887,50.000000,-69.839890
PMU.001,2026-07-09T06:10:17.2Z,1783577417,200000,1,0x0000,true,60.014408,0.000658,0.000000,0.000000,0x0000,88,55.010941,-1.404963,69.988281,-144.519485,95.033340,144.249252,55.010345,-34.207474
PMU.001,2026-07-09T06:10:17.233333Z,1783577417,233333,1,0x0000,true,59.995926,-0.000616,0.000000,0.000000,0x0001,88,59.998581,35.067009,74.988831,-109.399864,50.000000,179.912735,60.014374,1.314845
PMU.001,2026-07-09T06:10:17.266666Z,1783577417,266666,1,0x0000,true,60.008396,0.000416,0.000000,0.000000,0x0002,88,65.006271,71.707726,79.987885,-74.041855,55.003296,-180.000000,65.006531,37.077477
PMU.001,2026-07-09T06:10:17.3Z,1783577417,300000,1,0x0000,true,60.005093,-0.000110,0.000000,0.000000,0x0003,88,69.992119,107.737358,84.981506,-37.988316,59.991886,-144.050049,70.016640,73.480850
PMU.001,2026-07-09T06:10:17.333333Z,1783577417,333333,1,0x0000,true,59.999264,-0.000194,0.000000,0.000000,0x0004,88,74.990868,143.221085,89.994476,-2.015390,64.978889,-108.491234,75.009132,110.067299
PMU.001,2026-07-09T06:10:17.366666Z,1783577417,366666,1,0x0000,true,60.012619,0.000445,0.000000,0.000000,0x0005,88,79.976181,179.575851,94.986366,33.083828,69.989494,-73.311699,79.997871,146.207504
PMU.001,2026-07-09T06:10:17.4Z,1783577417,400000,1,0x0000,true,60.005672,-0.000232,0.000000,0.000000,0x0006,88,84.959572,-180.000000,99.976227,69.097092,74.975288,-38.121964,84.991341,-180.000000
PMU.001,2026-07-09T06:10:17.433333Z,1783577417,433333,1,0x0000,true,60.001034,-0.000155,0.000000,0.000000,0x0007,88,89.970909,-144.155365,50.000000,105.964302,79.963791,-1.641598,89.995667,-144.206528
PMU.001,2026-07-09T06:10:17.466666Z,1783577417,466666,1,0x0000,true,60.012325,0.000376,0.000000,0.000000,0x0008,88,94.970161,-108.141632,54.986187,141.907501,84.951027,33.602695,95.010406,-108.028206
PMU.001,2026-07-09T06:10:17.5Z,1783577417,500000,1,0x0000,true,59.992188,-0.000671,0.000000,0.000000,0x0009,88,99.965797,-71.810837,59.980553,178.427322,89.966934,70.115059,50.000000,-71.331772
PMU.001,2026-07-09T06:10:17.533333Z,1783577417,533333,1,0x0000,true,60.012226,0.000668,0.000000,0.000000,0x000A,88,50.000000,-35.763649,64.992798,-180.000000,94.953377,106.543839,55.006119,-35.075687
PMU.001,2026-07-09T06:10:17.566666Z,1783577417,566666,1,0x0000,true,60.011116,-0.000037,0.000000,0.000000,0x000B,88,54.989643,1.143604,69.992142,-143.560791,99.941544,143.232529,60.016800,1.595972
PMU.001,2026-07-09T06:10:17.6Z,1783577417,600000,1,0x0000,true,60.006989,-0.000138,0.000000,0.000000,0x000C,88,59.986244,37.363140,75.000305,-106.923233,50.000000,179.519089,65.018463,36.663307
PMU.001,2026-07-09T06:10:17.633333Z,1783577417,633333,1,0x0000,true,60.006283,-0.000024,0.000000,0.000000,0x000D,88,64.990662,73.619682,79.998863,-71.589584,54.989735,-180.000000,70.006310,72.223511
PMU.001,2026-07-09T06:10:17.666666Z,1783577417,666666,1,0x0000,true,59.985363,-0.000697,0.000000,0.000000,0x000E,88,70.001701,108.955780,85.014717,-35.386833,59.989727,-144.644089,75.014084,108.083191
PMU.001,2026-07-09T06:10:17.7Z,1783577417,700000,1,0x0000,true,59.996288,0.000364,0.000000,0.000000,0x000F,88,75.013206,144.134796,90.027031,-0.176930,65.005890,-108.721230,80.006226,144.624588
PMU.001,2026-07-09T06:10:17.733333Z,1783577417,733333,1,0x0000,true,60.001503,0.000174,0.000000,0.000000,0x0000,88,79.997368,-180.000000,95.022369,35.321724,69.989685,-72.810440,85.012901,-180.000000
PMU.001,2026-07-09T06:10:17.766666Z,1783577417,766666,1,0x0000,true,60.013905,0.000413,0.000000,0.000000,0x0001,88,84.995018,-143.752136,50.000000,71.787163,74.978302,-37.727890,90.002251,-143.774246
PMU.001,2026-07-09T06:10:17.8Z,1783577417,800000,1,0x0000,true,60.006798,-0.000237,0.000000,0.000000,0x0002,88,89.984451,-107.645851,55.015110,108.446243,79.970093,-1.808118,94.990013,-108.326874
PMU.001,2026-07-09T06:10:17.833333Z,1783577417,833333,1,0x0000,true,60.001724,-0.000169,0.000000,0.000000,0x0003,88,94.971306,-71.745369,60.001431,144.318100,84.983376,34.326962,99.978195,-72.289131
PMU.001,2026-07-09T06:10:17.866666Z,1783577417,866666,1,0x0000,true,60.014492,0.000426,0.000000,0.000000,0x0004,88,99.984184,-36.130203,64.991859,-180.000000,89.970177,71.247498,50.000000,-36.636662
PMU.001,2026-07-09T06:10:17.9Z,1783577417,900000,1,0x0000,true,59.992699,-0.000726,0.000000,0.000000,0x0005,88,50.000000,-0.436818,69.993629,-143.777328,94.968712,107.204048,55.015507,-0.138226
PMU.001,2026-07-09T06:10:17.933333Z,1783577417,933333,1,0x0000,true,59.990929,-0.000059,0.000000,0.000000,0x0006,88,54.991047,34.886162,75.008720,-107.707825,99.964645,143.053360,60.014515,36.809189
PMU.001,2026-07-09T06:10:17.966666Z,1783577417,966666,1,0x0000,true,59.995358,0.000148,0.000000,0.000000,0x0007,88,59.999664,70.590103,80.006470,-70.866432,50.000000,179.025986,65.000298,71.881126
PMU.001,2026-07-09T06:10:18Z,1783577418,0,1,0x0000,true,59.999866,0.000150,0.000000,0.000000,0x0008,88,64.994476,107.322205,84.998802,-35.580811,55.002609,-180.000000,70.009819,108.406960
PMU.001,2026-07-09T06:10:18.033333Z,1783577418,33333,1,0x0000,true,60.010544,0.000356,0.000000,0.000000,0x0009,88,69.984070,142.779007,90.010101,0.782807,59.987133,-144.480011,75.019966,144.883652
PMU.001,2026-07-09T06:10:18.066666Z,1783577418,66666,1,0x0000,true,60.006588,-0.000132,0.000000,0.000000,0x000A,88,74.974159,178.116852,95.026070,37.117107,65.001999,-108.453117,80.009056,-180.000000
PMU.001,2026-07-09T06:10:18.1Z,1783577418,100000,1,0x0000,true,60.012913,0.000211,0.000000,0.000000,0x000B,88,79.984047,-180.000000,50.000000,73.826012,70.006317,-72.247688,84.992477,-144.074341
PMU.001,2026-07-09T06:10:18.133333Z,1783577418,133333,1,0x0000,true,60.005135,-0.000259,0.000000,0.000000,0x000C,88,84.994751,-144.830383,55.011959,109.767113,74.999237,-36.351635,90.002754,-108.910423
PMU.001,2026-07-09T06:10:18.166666Z,1783577418,166666,1,0x0000,true,60.015579,0.000348,0.000000,0.000000,0x000D,88,89.988564,-109.738037,60.013535,146.532562,79.989746,-0.606258,94.986771,-73.241577
PMU.001,2026-07-09T06:10:18.2Z,1783577418,200000,1,0x0000,true,59.994522,-0.000702,0.000000,0.000000,0x000E,88,94.972664,-74.665337,65.000229,-180.000000,85.000923,35.329948,99.996124,-36.943008
PMU.001,2026-07-09T06:10:18.233333Z,1783577418,233333,1,0x0000,true,60.012447,0.000598,0.000000,0.000000,0x000F,88,99.982033,-38.611855,69.996109,-143.762115,90.003624,70.750732,50.000000,-0.420268
PMU.001,2026-07-09T06:10:18.266666Z,1783577418,266666,1,0x0000,true,59.993671,-0.000626,0.000000,0.000000,0x0000,88,50.000000,-2.608677,74.999161,-107.721451,95.014442,107.694069,54.994579,36.092213
PMU.001,2026-07-09T06:10:18.3Z,1783577418,300000,1,0x0000,true,60.006096,0.000414,0.000000,0.000000,0x0001,88,55.016354,34.340656,79.988716,-71.008583,50.000000,143.705124,60.004932,72.464401
PMU.001,2026-07-09T06:10:18.333333Z,1783577418,333333,1,0x0000,true,60.012989,0.000230,0.000000,0.000000,0x0002,88,60.023170,69.551956,85.003876,-35.318287,54.998768,-180.000000,64.989288,108.141991
PMU.001,2026-07-09T06:10:18.366666Z,1783577418,366666,1,0x0000,true,59.991631,-0.000712,0.000000,0.000000,0x0003,88,65.012985,104.714363,90.016724,1.580340,60.009964,-144.019272,69.994919,144.403610
PMU.001,2026-07-09T06:10:18.4Z,1783577418,400000,1,0x0000,true,59.988335,-0.000110,0.000000,0.000000,0x0004,88,70.006653,141.536987,95.016876,36.669243,65.005432,-108.173576,74.983673,179.996338
PMU.001,2026-07-09T06:10:18.433333Z,1783577418,433333,1,0x0000,true,59.991787,0.000115,0.000000,0.000000,0x0005,88,75.008270,177.157974,50.000000,72.344734,69.996597,-71.228905,79.973656,-180.000000
PMU.001,2026-07-09T06:10:18.466666Z,1783577418,466666,1,0x0000,true,59.993660,0.000062,0.000000,0.000000,0x0006,88,80.019531,-180.000000,54.992088,109.216728,74.987328,-35.955589,84.980995,-143.969330
PMU.001,2026-07-09T06:10:18.5Z,1783577418,500000,1,0x0000,true,60.004162,0.000350,0.000000,0.000000,0x0007,88,85.023750,-143.541901,59.987976,145.093781,79.983231,-0.603290,89.987473,-108.243294
